,room0,room1,type0,type1,changed
9111,a,a,wall,wall,False
9112,a,a,wall,wall,False
9113,a,a,wall,wall,False
9114,a,a,wall,wall,False
9115,a,a,wall,wall,False
9116,a,a,wall,wall,False
9117,a,a,wall,door,False
9118,a,a,door,door,False
9119,a,a,door,door,False
9120,a,c,door,door,True
9121,c,c,door,wall,False
9122,c,c,wall,table,False
9123,c,c,table,wall,False
9124,c,c,wall,wall,False
9125,c,c,wall,wall,False
9126,c,c,wall,wall,False
9127,c,c,wall,wall,False
9128,c,c,wall,door,False
9129,c,c,door,wall,False
9130,c,c,wall,wall,False
9131,c,c,wall,door,False
9132,c,c,door,wall,False
9133,c,c,wall,wall,False
9134,c,c,wall,wall,False
9135,c,c,wall,wall,False
9136,c,c,wall,wall,False
9137,c,c,wall,door,False
9138,c,c,door,wall,False
9139,c,c,wall,wall,False
9140,c,c,wall,wall,False
9141,c,c,wall,table,False
9142,c,c,table,door,False
9143,c,c,door,wall,False
9144,c,c,wall,wall,False
9145,c,c,wall,door,False
9146,c,c,door,wall,False
9147,c,c,wall,wall,False
9148,c,c,wall,wall,False
9149,c,c,wall,wall,False
9150,c,c,wall,door,False
9151,c,c,door,door,False
9152,c,c,door,wall,False
9153,c,c,wall,wall,False
9154,c,c,wall,door,False
9155,c,c,door,wall,False
9156,c,c,wall,wall,False
9157,c,c,wall,wall,False
9158,c,c,wall,wall,False
9159,c,c,wall,table,False
9160,c,c,table,wall,False
9161,c,c,wall,wall,False
9162,c,c,wall,door,False
9163,c,c,door,wall,False
9164,c,c,wall,table,False
9165,c,c,table,door,False
9166,c,c,door,door,False
9167,c,a,door,door,True
9168,a,a,door,wall,False
9169,a,a,wall,door,False
9170,a,a,door,wall,False
9171,a,a,wall,wall,False
9172,a,a,wall,wall,False
9173,a,a,wall,wall,False
9174,a,a,wall,table,False
9175,a,a,table,door,False
9176,a,a,door,door,False
9177,a,a,door,wall,False
9178,a,a,wall,door,False
9179,a,a,door,door,False
9180,a,a,door,door,False
9181,a,a,door,wall,False
9182,a,a,wall,door,False
9183,a,a,door,door,False
9184,a,a,door,wall,False
9185,a,a,wall,wall,False
9186,a,a,wall,wall,False
9187,a,a,wall,door,False
9188,a,a,door,wall,False
9189,a,a,wall,door,False
9190,a,a,door,door,False
9191,a,a,door,wall,False
9192,a,a,wall,wall,False
9193,a,a,wall,wall,False
9194,a,a,wall,table,False
9195,a,a,table,wall,False
9196,a,a,wall,table,False
9197,a,a,table,wall,False
9198,a,a,wall,table,False
9199,a,a,table,wall,False
9200,a,a,wall,wall,False
9201,a,a,wall,table,False
9202,a,a,table,wall,False
9203,a,a,wall,wall,False
9204,a,a,wall,wall,False
9205,a,a,wall,door,False
9206,a,a,door,wall,False
9207,a,a,wall,door,False
9208,a,a,door,wall,False
9209,a,a,wall,wall,False
9210,a,a,wall,wall,False
9211,a,a,wall,door,False
9212,a,a,door,wall,False
9213,a,a,wall,door,False
9214,a,a,door,door,False
9215,a,a,door,wall,False
9216,a,a,wall,wall,False
9217,a,a,wall,table,False
9218,a,a,table,wall,False
9219,a,a,wall,door,False
9220,a,a,door,wall,False
9221,a,a,wall,wall,False
9222,a,a,wall,wall,False
9223,a,a,wall,wall,False
9224,a,a,wall,door,False
9225,a,a,door,wall,False
9226,a,a,wall,wall,False
9227,a,a,wall,wall,False
9228,a,a,wall,wall,False
9229,a,a,wall,wall,False
9230,a,a,wall,wall,False
9231,a,a,wall,door,False
9232,a,a,door,table,False
9233,a,a,table,wall,False
9234,a,a,wall,door,False
9235,a,a,door,door,False
9236,a,a,door,wall,False
9237,a,a,wall,table,False
9238,a,a,table,wall,False
9239,a,a,wall,wall,False
9240,a,a,wall,wall,False
9241,a,a,wall,door,False
9242,a,c,door,door,True
9243,c,c,door,wall,False
9244,c,c,wall,wall,False
9245,c,c,wall,wall,False
9246,c,c,wall,wall,False
9247,c,c,wall,door,False
9248,c,c,door,wall,False
9249,c,c,wall,table,False
9250,c,c,table,wall,False
9251,c,c,wall,wall,False
9252,c,c,wall,wall,False
9253,c,c,wall,wall,False
9254,c,c,wall,wall,False
9255,c,c,wall,wall,False
9256,c,c,wall,wall,False
9257,c,c,wall,wall,False
9258,c,c,wall,table,False
9259,c,c,table,wall,False
9260,c,c,wall,wall,False
9261,c,c,wall,wall,False
9262,c,c,wall,door,False
9263,c,c,door,door,False
9264,c,a,door,door,True
9265,a,a,door,door,False
9266,a,a,door,wall,False
9267,a,a,wall,door,False
9268,a,c,door,door,True
9269,c,c,door,wall,False
9270,c,c,wall,wall,False
9271,c,c,wall,wall,False
9272,c,c,wall,wall,False
9273,c,c,wall,door,False
9274,c,c,door,door,False
9275,c,c,door,wall,False
9276,c,c,wall,table,False
9277,c,c,table,wall,False
9278,c,c,wall,door,False
9279,c,c,door,door,False
9280,c,c,door,wall,False
9281,c,c,wall,wall,False
9282,c,c,wall,door,False
9283,c,c,door,wall,False
9284,c,c,wall,wall,False
9285,c,c,wall,wall,False
9286,c,c,wall,wall,False
9287,c,c,wall,wall,False
9288,c,c,wall,wall,False
9289,c,c,wall,door,False
9290,c,c,door,wall,False
9291,c,c,wall,wall,False
9292,c,c,wall,wall,False
9293,c,c,wall,wall,False
9294,c,c,wall,wall,False
9295,c,c,wall,wall,False
9296,c,c,wall,door,False
9297,c,a,door,door,True
9298,a,a,door,wall,False
9299,a,a,wall,wall,False
9300,a,a,wall,wall,False
9301,a,a,wall,wall,False
9302,a,a,wall,door,False
9303,a,a,door,wall,False
9304,a,a,wall,wall,False
9305,a,a,wall,wall,False
9306,a,a,wall,wall,False
9307,a,a,wall,door,False
9308,a,a,door,door,False
9309,a,c,door,door,True
9310,c,c,door,wall,False
9311,c,c,wall,wall,False
9312,c,c,wall,wall,False
9313,c,c,wall,table,False
9314,c,c,table,wall,False
9315,c,c,wall,table,False
9316,c,c,table,wall,False
9317,c,c,wall,door,False
9318,c,c,door,wall,False
9319,c,c,wall,door,False
9320,c,c,door,wall,False
9321,c,c,wall,table,False
9322,c,c,table,door,False
9323,c,a,door,door,True
9324,a,a,door,wall,False
9325,a,a,wall,wall,False
9326,a,a,wall,wall,False
9327,a,a,wall,door,False
9328,a,a,door,wall,False
9329,a,a,wall,wall,False
9330,a,a,wall,door,False
9331,a,a,door,table,False
9332,a,a,table,wall,False
9333,a,a,wall,wall,False
9334,a,a,wall,table,False
9335,a,a,table,door,False
9336,a,a,door,wall,False
9337,a,a,wall,door,False
9338,a,a,door,wall,False
9339,a,a,wall,wall,False
9340,a,a,wall,table,False
9341,a,a,table,wall,False
9342,a,a,wall,table,False
9343,a,a,table,wall,False
9344,a,a,wall,wall,False
9345,a,a,wall,door,False
9346,a,a,door,table,False
9347,a,a,table,wall,False
9348,a,a,wall,door,False
9349,a,a,door,table,False
9350,a,a,table,wall,False
9351,a,a,wall,door,False
9352,a,a,door,wall,False
9353,a,a,wall,wall,False
9354,a,a,wall,wall,False
9355,a,a,wall,door,False
9356,a,a,door,wall,False
9357,a,a,wall,wall,False
9358,a,a,wall,door,False
9359,a,a,door,wall,False
9360,a,a,wall,wall,False
9361,a,a,wall,wall,False
9362,a,a,wall,door,False
9363,a,a,door,door,False
9364,a,a,door,wall,False
9365,a,a,wall,table,False
9366,a,a,table,wall,False
9367,a,a,wall,table,False
9368,a,a,table,wall,False
9369,a,a,wall,wall,False
9370,a,a,wall,table,False
9371,a,a,table,wall,False
9372,a,a,wall,door,False
9373,a,a,door,wall,False
9374,a,a,wall,wall,False
9375,a,a,wall,wall,False
9376,a,a,wall,table,False
9377,a,a,table,wall,False
9378,a,a,wall,door,False
9379,a,a,door,wall,False
9380,a,a,wall,wall,False
9381,a,a,wall,wall,False
9382,a,a,wall,door,False
9383,a,b,door,door,True
9384,b,b,door,table,False
9385,b,b,table,wall,False
9386,b,b,wall,door,False
9387,b,b,door,wall,False
9388,b,b,wall,wall,False
9389,b,b,wall,table,False
9390,b,b,table,wall,False
9391,b,b,wall,wall,False
9392,b,b,wall,wall,False
9393,b,b,wall,wall,False
9394,b,b,wall,wall,False
9395,b,b,wall,wall,False
9396,b,b,wall,wall,False
9397,b,b,wall,table,False
9398,b,b,table,wall,False
9399,b,b,wall,door,False
9400,b,b,door,wall,False
9401,b,b,wall,wall,False
9402,b,b,wall,wall,False
9403,b,b,wall,door,False
9404,b,b,door,wall,False
9405,b,b,wall,wall,False
9406,b,b,wall,door,False
9407,b,b,door,door,False
9408,b,d,door,door,True
9409,d,d,door,wall,False
9410,d,d,wall,wall,False
9411,d,d,wall,door,False
9412,d,d,door,wall,False
9413,d,d,wall,wall,False
9414,d,d,wall,table,False
9415,d,d,table,wall,False
9416,d,d,wall,wall,False
9417,d,d,wall,wall,False
9418,d,d,wall,wall,False
9419,d,d,wall,wall,False
9420,d,d,wall,wall,False
9421,d,d,wall,wall,False
9422,d,d,wall,wall,False
9423,d,d,wall,wall,False
9424,d,d,wall,wall,False
9425,d,d,wall,door,False
9426,d,c,door,door,True
9427,c,c,door,wall,False
9428,c,c,wall,wall,False
9429,c,c,wall,door,False
9430,c,c,door,wall,False
9431,c,c,wall,wall,False
9432,c,c,wall,door,False
9433,c,c,door,table,False
9434,c,c,table,wall,False
9435,c,c,wall,wall,False
9436,c,c,wall,door,False
9437,c,c,door,wall,False
9438,c,c,wall,wall,False
9439,c,c,wall,wall,False
9440,c,c,wall,table,False
9441,c,c,table,door,False
9442,c,c,door,wall,False
9443,c,c,wall,wall,False
9444,c,c,wall,wall,False
9445,c,c,wall,wall,False
9446,c,c,wall,wall,False
9447,c,c,wall,wall,False
9448,c,c,wall,wall,False
9449,c,c,wall,wall,False
9450,c,c,wall,wall,False
9451,c,c,wall,wall,False
9452,c,c,wall,door,False
9453,c,c,door,wall,False
9454,c,c,wall,door,False
9455,c,c,door,wall,False
9456,c,c,wall,door,False
9457,c,c,door,wall,False
9458,c,c,wall,table,False
9459,c,c,table,wall,False
9460,c,c,wall,wall,False
9461,c,c,wall,wall,False
9462,c,c,wall,door,False
9463,c,c,door,wall,False
9464,c,c,wall,wall,False
9465,c,c,wall,wall,False
9466,c,c,wall,table,False
9467,c,c,table,door,False
9468,c,c,door,door,False
9469,c,c,door,wall,False
9470,c,c,wall,wall,False
9471,c,c,wall,wall,False
9472,c,c,wall,wall,False
9473,c,c,wall,door,False
9474,c,c,door,wall,False
9475,c,c,wall,wall,False
9476,c,c,wall,table,False
9477,c,c,table,wall,False
9478,c,c,wall,door,False
9479,c,c,door,door,False
9480,c,c,door,table,False
9481,c,c,table,wall,False
9482,c,c,wall,wall,False
9483,c,c,wall,wall,False
9484,c,c,wall,wall,False
9485,c,c,wall,door,False
9486,c,c,door,table,False
9487,c,c,table,wall,False
9488,c,c,wall,wall,False
9489,c,c,wall,wall,False
9490,c,c,wall,table,False
9491,c,c,table,wall,False
9492,c,c,wall,door,False
9493,c,c,door,wall,False
9494,c,c,wall,wall,False
9495,c,c,wall,wall,False
9496,c,c,wall,wall,False
9497,c,c,wall,wall,False
9498,c,c,wall,wall,False
9499,c,c,wall,wall,False
9500,c,c,wall,table,False
9501,c,c,table,wall,False
9502,c,c,wall,door,False
9503,c,c,door,wall,False
9504,c,c,wall,table,False
9505,c,c,table,wall,False
9506,c,c,wall,table,False
9507,c,c,table,wall,False
9508,c,c,wall,door,False
9509,c,d,door,door,True
9510,d,d,door,door,False
9511,d,d,door,door,False
9512,d,d,door,wall,False
9513,d,d,wall,table,False
9514,d,d,table,wall,False
9515,d,d,wall,door,False
9516,d,b,door,door,True
9517,b,b,door,wall,False
9518,b,b,wall,wall,False
9519,b,b,wall,wall,False
9520,b,b,wall,wall,False
9521,b,b,wall,table,False
9522,b,b,table,door,False
9523,b,d,door,door,True
9524,d,d,door,wall,False
9525,d,d,wall,door,False
9526,d,d,door,door,False
9527,d,c,door,door,True
9528,c,c,door,table,False
9529,c,c,table,wall,False
9530,c,c,wall,wall,False
9531,c,c,wall,table,False
9532,c,c,table,wall,False
9533,c,c,wall,wall,False
9534,c,c,wall,door,False
9535,c,c,door,wall,False
9536,c,c,wall,door,False
9537,c,c,door,table,False
9538,c,c,table,wall,False
9539,c,c,wall,wall,False
9540,c,c,wall,wall,False
9541,c,c,wall,wall,False
9542,c,c,wall,wall,False
9543,c,c,wall,wall,False
9544,c,c,wall,wall,False
9545,c,c,wall,wall,False
9546,c,c,wall,wall,False
9547,c,c,wall,wall,False
9548,c,c,wall,wall,False
9549,c,c,wall,wall,False
9550,c,c,wall,wall,False
9551,c,c,wall,wall,False
9552,c,c,wall,wall,False
9553,c,c,wall,door,False
9554,c,c,door,wall,False
9555,c,c,wall,door,False
9556,c,c,door,wall,False
9557,c,c,wall,wall,False
9558,c,c,wall,wall,False
9559,c,c,wall,door,False
9560,c,c,door,door,False
9561,c,c,door,wall,False
9562,c,c,wall,wall,False
9563,c,c,wall,wall,False
9564,c,c,wall,wall,False
9565,c,c,wall,wall,False
9566,c,c,wall,wall,False
9567,c,c,wall,wall,False
9568,c,c,wall,table,False
9569,c,c,table,wall,False
9570,c,c,wall,wall,False
9571,c,c,wall,wall,False
9572,c,c,wall,table,False
9573,c,c,table,wall,False
9574,c,c,wall,door,False
9575,c,c,door,wall,False
9576,c,c,wall,door,False
9577,c,c,door,wall,False
9578,c,c,wall,door,False
9579,c,c,door,wall,False
9580,c,c,wall,door,False
9581,c,c,door,wall,False
9582,c,c,wall,wall,False
9583,c,c,wall,door,False
9584,c,c,door,wall,False
9585,c,c,wall,door,False
9586,c,c,door,table,False
9587,c,c,table,wall,False
9588,c,c,wall,wall,False
9589,c,c,wall,wall,False
9590,c,c,wall,wall,False
9591,c,c,wall,door,False
9592,c,c,door,table,False
9593,c,c,table,wall,False
9594,c,c,wall,wall,False
9595,c,c,wall,table,False
9596,c,c,table,wall,False
9597,c,c,wall,door,False
9598,c,c,door,table,False
9599,c,c,table,door,False
9600,c,c,door,wall,False
9601,c,c,wall,wall,False
9602,c,c,wall,wall,False
9603,c,c,wall,wall,False
9604,c,c,wall,wall,False
9605,c,c,wall,wall,False
9606,c,c,wall,door,False
9607,c,c,door,table,False
9608,c,c,table,wall,False
9609,c,c,wall,table,False
9610,c,c,table,wall,False
9611,c,c,wall,wall,False
9612,c,c,wall,wall,False
9613,c,c,wall,wall,False
9614,c,c,wall,wall,False
9615,c,c,wall,door,False
9616,c,c,door,door,False
9617,c,c,door,wall,False
9618,c,c,wall,wall,False
9619,c,c,wall,wall,False
9620,c,c,wall,wall,False
9621,c,c,wall,wall,False
9622,c,c,wall,wall,False
9623,c,c,wall,wall,False
9624,c,c,wall,wall,False
9625,c,c,wall,wall,False
9626,c,c,wall,wall,False
9627,c,c,wall,wall,False
9628,c,c,wall,wall,False
9629,c,c,wall,wall,False
9630,c,c,wall,wall,False
9631,c,c,wall,table,False
9632,c,c,table,door,False
9633,c,c,door,table,False
9634,c,c,table,wall,False
9635,c,c,wall,wall,False
9636,c,c,wall,door,False
9637,c,c,door,wall,False
9638,c,c,wall,wall,False
9639,c,c,wall,wall,False
9640,c,c,wall,door,False
9641,c,c,door,table,False
9642,c,c,table,wall,False
9643,c,c,wall,wall,False
9644,c,c,wall,door,False
9645,c,c,door,wall,False
9646,c,c,wall,door,False
9647,c,c,door,table,False
9648,c,c,table,wall,False
9649,c,c,wall,wall,False
9650,c,c,wall,wall,False
9651,c,c,wall,wall,False
9652,c,c,wall,table,False
9653,c,c,table,wall,False
9654,c,c,wall,table,False
9655,c,c,table,door,False
9656,c,c,door,wall,False
9657,c,c,wall,table,False
9658,c,c,table,wall,False
9659,c,c,wall,wall,False
9660,c,c,wall,door,False
9661,c,c,door,wall,False
9662,c,c,wall,wall,False
9663,c,c,wall,door,False
9664,c,c,door,wall,False
9665,c,c,wall,wall,False
9666,c,c,wall,table,False
9667,c,c,table,wall,False
9668,c,c,wall,wall,False
9669,c,c,wall,wall,False
9670,c,c,wall,door,False
9671,c,c,door,wall,False
9672,c,c,wall,wall,False
9673,c,c,wall,wall,False
9674,c,c,wall,table,False
9675,c,c,table,wall,False
9676,c,c,wall,table,False
9677,c,c,table,wall,False
9678,c,c,wall,door,False
9679,c,c,door,wall,False
9680,c,c,wall,table,False
9681,c,c,table,wall,False
9682,c,c,wall,wall,False
9683,c,c,wall,door,False
9684,c,c,door,wall,False
9685,c,c,wall,table,False
9686,c,c,table,door,False
9687,c,c,door,wall,False
9688,c,c,wall,wall,False
9689,c,c,wall,wall,False
9690,c,c,wall,door,False
9691,c,c,door,wall,False
9692,c,c,wall,table,False
9693,c,c,table,wall,False
9694,c,c,wall,door,False
9695,c,c,door,wall,False
9696,c,c,wall,wall,False
9697,c,c,wall,wall,False
9698,c,c,wall,wall,False
9699,c,c,wall,table,False
9700,c,c,table,wall,False
9701,c,c,wall,door,False
9702,c,a,door,door,True
9703,a,a,door,table,False
9704,a,a,table,wall,False
9705,a,a,wall,table,False
9706,a,a,table,wall,False
9707,a,a,wall,wall,False
9708,a,a,wall,wall,False
9709,a,a,wall,wall,False
9710,a,a,wall,door,False
9711,a,a,door,wall,False
9712,a,a,wall,wall,False
9713,a,a,wall,table,False
9714,a,a,table,wall,False
9715,a,a,wall,door,False
9716,a,a,door,wall,False
9717,a,a,wall,table,False
9718,a,a,table,wall,False
9719,a,a,wall,wall,False
9720,a,a,wall,table,False
9721,a,a,table,wall,False
9722,a,a,wall,table,False
9723,a,a,table,wall,False
9724,a,a,wall,wall,False
9725,a,a,wall,wall,False
9726,a,a,wall,wall,False
9727,a,a,wall,wall,False
9728,a,a,wall,wall,False
9729,a,a,wall,wall,False
9730,a,a,wall,wall,False
9731,a,a,wall,wall,False
9732,a,a,wall,wall,False
9733,a,a,wall,wall,False
9734,a,a,wall,door,False
9735,a,a,door,wall,False
9736,a,a,wall,wall,False
9737,a,a,wall,table,False
9738,a,a,table,wall,False
9739,a,a,wall,wall,False
9740,a,a,wall,door,False
9741,a,a,door,wall,False
9742,a,a,wall,table,False
9743,a,a,table,door,False
9744,a,a,door,wall,False
9745,a,a,wall,wall,False
9746,a,a,wall,wall,False
9747,a,a,wall,door,False
9748,a,a,door,wall,False
9749,a,a,wall,wall,False
9750,a,a,wall,wall,False
9751,a,a,wall,table,False
9752,a,a,table,door,False
9753,a,a,door,wall,False
9754,a,a,wall,wall,False
9755,a,a,wall,wall,False
9756,a,a,wall,wall,False
9757,a,a,wall,wall,False
9758,a,a,wall,table,False
9759,a,a,table,wall,False
9760,a,a,wall,wall,False
9761,a,a,wall,door,False
9762,a,a,door,wall,False
9763,a,a,wall,wall,False
9764,a,a,wall,door,False
9765,a,a,door,door,False
9766,a,a,door,table,False
9767,a,a,table,wall,False
9768,a,a,wall,table,False
9769,a,a,table,wall,False
9770,a,a,wall,wall,False
9771,a,a,wall,wall,False
9772,a,a,wall,door,False
9773,a,a,door,wall,False
9774,a,a,wall,door,False
9775,a,a,door,wall,False
9776,a,a,wall,wall,False
9777,a,a,wall,wall,False
9778,a,a,wall,wall,False
9779,a,a,wall,wall,False
9780,a,a,wall,wall,False
9781,a,a,wall,door,False
9782,a,a,door,wall,False
9783,a,a,wall,table,False
9784,a,a,table,wall,False
9785,a,a,wall,wall,False
9786,a,a,wall,wall,False
9787,a,a,wall,door,False
9788,a,a,door,wall,False
9789,a,a,wall,wall,False
9790,a,a,wall,wall,False
9791,a,a,wall,table,False
9792,a,a,table,wall,False
9793,a,a,wall,table,False
9794,a,a,table,wall,False
9795,a,a,wall,wall,False
9796,a,a,wall,wall,False
9797,a,a,wall,wall,False
9798,a,a,wall,door,False
9799,a,a,door,wall,False
9800,a,a,wall,wall,False
9801,a,a,wall,wall,False
9802,a,a,wall,wall,False
9803,a,a,wall,table,False
9804,a,a,table,wall,False
9805,a,a,wall,wall,False
9806,a,a,wall,door,False
9807,a,a,door,wall,False
9808,a,a,wall,door,False
9809,a,c,door,door,True
9810,c,c,door,wall,False
9811,c,c,wall,wall,False
9812,c,c,wall,table,False
9813,c,c,table,wall,False
9814,c,c,wall,door,False
9815,c,c,door,table,False
9816,c,c,table,wall,False
9817,c,c,wall,door,False
9818,c,c,door,wall,False
9819,c,c,wall,wall,False
9820,c,c,wall,table,False
9821,c,c,table,wall,False
9822,c,c,wall,wall,False
9823,c,c,wall,wall,False
9824,c,c,wall,wall,False
9825,c,c,wall,door,False
9826,c,c,door,door,False
9827,c,c,door,wall,False
9828,c,c,wall,wall,False
9829,c,c,wall,wall,False
9830,c,c,wall,door,False
9831,c,c,door,door,False
9832,c,c,door,wall,False
9833,c,c,wall,table,False
9834,c,c,table,door,False
9835,c,c,door,wall,False
9836,c,c,wall,wall,False
9837,c,c,wall,wall,False
9838,c,c,wall,wall,False
9839,c,c,wall,wall,False
9840,c,c,wall,wall,False
9841,c,c,wall,wall,False
9842,c,c,wall,wall,False
9843,c,c,wall,door,False
9844,c,c,door,wall,False
9845,c,c,wall,wall,False
9846,c,c,wall,door,False
9847,c,c,door,wall,False
9848,c,c,wall,door,False
9849,c,c,door,wall,False
9850,c,c,wall,table,False
9851,c,c,table,wall,False
9852,c,c,wall,door,False
9853,c,a,door,door,True
9854,a,a,door,wall,False
9855,a,a,wall,table,False
9856,a,a,table,wall,False
9857,a,a,wall,wall,False
9858,a,a,wall,wall,False
9859,a,a,wall,wall,False
9860,a,a,wall,wall,False
9861,a,a,wall,wall,False
9862,a,a,wall,table,False
9863,a,a,table,wall,False
9864,a,a,wall,wall,False
9865,a,a,wall,wall,False
9866,a,a,wall,wall,False
9867,a,a,wall,wall,False
9868,a,a,wall,wall,False
9869,a,a,wall,door,False
9870,a,a,door,wall,False
9871,a,a,wall,wall,False
9872,a,a,wall,wall,False
9873,a,a,wall,door,False
9874,a,a,door,door,False
9875,a,a,door,table,False
9876,a,a,table,wall,False
9877,a,a,wall,wall,False
9878,a,a,wall,wall,False
9879,a,a,wall,wall,False
9880,a,a,wall,table,False
9881,a,a,table,wall,False
9882,a,a,wall,wall,False
9883,a,a,wall,door,False
9884,a,a,door,wall,False
9885,a,a,wall,table,False
9886,a,a,table,wall,False
9887,a,a,wall,wall,False
9888,a,a,wall,wall,False
9889,a,a,wall,table,False
9890,a,a,table,door,False
9891,a,c,door,door,True
9892,c,c,door,wall,False
9893,c,c,wall,wall,False
9894,c,c,wall,wall,False
9895,c,c,wall,wall,False
9896,c,c,wall,wall,False
9897,c,c,wall,wall,False
9898,c,c,wall,door,False
9899,c,c,door,wall,False
9900,c,c,wall,table,False
9901,c,c,table,wall,False
9902,c,c,wall,wall,False
9903,c,c,wall,wall,False
9904,c,c,wall,wall,False
9905,c,c,wall,door,False
9906,c,c,door,wall,False
9907,c,c,wall,wall,False
9908,c,c,wall,wall,False
9909,c,c,wall,wall,False
9910,c,c,wall,door,False
9911,c,a,door,door,True
9912,a,a,door,table,False
9913,a,a,table,wall,False
9914,a,a,wall,wall,False
9915,a,a,wall,door,False
9916,a,a,door,wall,False
9917,a,a,wall,table,False
9918,a,a,table,wall,False
